user_id,traveler_type,n_travelers,budget_inr,mood_1,mood_2,mood_3,weather_pref,travel_month,trip_lane,package_id,package_name,destination,country,package_lane,package_price_inr,total_est_cost,within_budget,mood_match_count,weather_match,lane_match,duration_days,pkg_rating,booked,relevance_score
165,couple,2,70000,Party,,,Rainy,Aug,,7,Manali Extreme Trekking Expedition,Manali,India,India,40000,80000,0,0,0,1,7,4.5,1,82.89
166,couple,2,70000,Spiritual,Romantic,,Cool,Apr,,16,Kerala Luxury Ayurveda Retreat,Kerala,India,India,95000,190000,0,1,0,1,7,4.8,1,87.88
167,solo,1,20000,Romantic,Party,Spiritual,Cool,Oct,,65,Shanghai Modern & Bund Tour,China,China,International,88000,88000,0,1,1,1,5,4.5,1,97.03
168,friends,5,200000,Party,Spiritual,Romantic,Temperate,Jan,International,51,Phuket Romantic Getaway,Phuket,Thailand,International,75000,300000,0,1,0,1,5,4.7,1,76.35
169,family,5,40000,Party,Romantic,Adventurous,Warm,Oct,International,15,Kerala Backwaters Bliss,Kerala,India,India,45000,180000,0,1,1,0,6,4.7,1,67.02
170,couple,2,150000,Relaxed,Adventurous,Cultural,Temperate,Jun,International,49,Pattaya Water Sports & Islands,Pattaya,Thailand,International,35000,70000,1,2,0,1,4,4.3,0,100
171,family,5,40000,Adventurous,Spiritual,Cultural,Rainy,Jun,,27,Ooty Nilgiri Hills Escape,Ooty,India,India,22000,88000,0,0,0,1,4,4.3,1,65.59
172,friends,5,100000,Party,Adventurous,Spiritual,Cold,Sep,International,59,Bali Honeymoon Dream,Bali,Indonesia,International,95000,380000,0,0,0,1,7,4.8,0,58.33
173,friends,5,60000,Cultural,Party,Romantic,Temperate,Jun,,29,Darjeeling Tea & Sunrise Tour,Darjeeling,India,India,26000,104000,0,1,0,1,4,4.5,1,75.41
174,family,4,80000,Relaxed,Romantic,,Warm,Jun,International,16,Kerala Luxury Ayurveda Retreat,Kerala,India,India,95000,304000,0,2,1,0,7,4.8,1,66.2
175,couple,2,70000,Cultural,Romantic,Adventurous,Warm,Oct,,62,Osaka Food & Fun Festival,Japan,Japan,International,90000,180000,0,1,0,1,5,4.7,1,68.74
176,couple,2,20000,Romantic,Party,,Warm,Nov,India,68,Barcelona Beach & Architecture,Europe,Europe,International,160000,320000,0,1,1,0,6,4.7,0,68.53
177,couple,2,100000,Cultural,Adventurous,,Cold,Jun,International,71,Sri Lanka Heritage Express,Sri Lanka,Sri Lanka,International,42000,84000,1,1,0,1,6,4.6,0,93.88
178,couple,2,100000,Relaxed,,,Temperate,Aug,India,74,Singapore City Marvel,Singapore,Singapore,International,85000,170000,0,1,0,0,5,4.6,0,51.67
179,solo,1,80000,Relaxed,Romantic,Spiritual,Temperate,Nov,,38,Kashmir Ski & Snow Sports,Kashmir,India,India,48000,48000,1,0,0,1,5,4.7,0,82.32
180,family,3,40000,Adventurous,Party,,Cold,Dec,India,65,Shanghai Modern & Bund Tour,China,China,International,88000,211200,0,1,0,0,5,4.5,0,46.7
181,friends,5,60000,Spiritual,,,Temperate,Jul,,2,Goa Party & Water Sports Rush,Goa,India,India,35000,140000,0,0,0,1,5,4.3,0,56.81
182,couple,2,70000,Relaxed,,,Cold,Jul,India,13,Udaipur Lake Romance,Udaipur,India,India,58000,116000,0,1,0,1,5,4.8,1,100
183,friends,5,200000,Romantic,,,Cold,Dec,India,35,Kochi Heritage Coastal Tour,Kochi,India,India,22000,88000,1,0,0,1,4,4.4,1,92.27
184,friends,3,100000,Spiritual,Adventurous,,Cool,Mar,International,52,Chiang Mai Culture & Temples,Chiang Mai,Thailand,International,38000,91200,1,1,1,1,5,4.6,0,100
185,friends,6,200000,Spiritual,Adventurous,,Cool,Nov,,78,Penang Street Food & Heritage,Malaysia,Malaysia,International,38000,182400,1,0,0,1,4,4.6,1,95.74
186,solo,1,80000,Adventurous,Spiritual,Cultural,Cool,Jun,,47,Bangkok Temple & Culture Tour,Bangkok,Thailand,International,38000,38000,1,2,0,1,4,4.6,1,100
187,family,5,180000,Party,,,Cool,Sep,International,27,Ooty Nilgiri Hills Escape,Ooty,India,India,22000,88000,1,0,1,0,4,4.3,1,73.96
188,solo,1,10000,Adventurous,Spiritual,Relaxed,Warm,Jul,International,40,Jodhpur Blue City & Desert,Jodhpur,India,India,20000,20000,0,1,1,0,3,4.5,0,53.56
189,solo,1,10000,Party,Adventurous,,Cool,Nov,,9,Shimla Couple Winter Escape,Shimla,India,India,42000,42000,0,0,1,1,5,4.5,1,78.41
190,family,4,40000,Cultural,Spiritual,Adventurous,Cold,Feb,India,49,Pattaya Water Sports & Islands,Pattaya,Thailand,International,35000,112000,0,1,0,0,4,4.3,0,39.26
191,family,5,80000,Relaxed,,,Cold,Aug,,69,Amsterdam Canals & Culture,Europe,Europe,International,150000,600000,0,1,1,1,5,4.6,1,95.49
192,couple,2,40000,Adventurous,Relaxed,,Warm,Nov,International,30,Spiti Valley Offbeat Circuit,Spiti Valley,India,India,48000,96000,0,1,0,0,8,4.8,0,47.92
193,solo,1,10000,Spiritual,,,Warm,Aug,,79,Switzerland Alpine Romance,Switzerland,Switzerland,International,220000,220000,0,0,0,1,7,4.8,0,55.61
194,solo,1,20000,Adventurous,Relaxed,Cultural,Rainy,May,India,32,Mysore Palace & Culture Tour,Mysore,India,India,18000,18000,1,2,0,1,3,4.5,1,100
195,friends,5,100000,Cultural,,,Rainy,Apr,International,74,Singapore City Marvel,Singapore,Singapore,International,85000,340000,0,1,0,1,5,4.6,1,85.72
196,family,3,120000,Cultural,Party,Romantic,Temperate,Jul,India,23,Ladakh Monastery & Lake Retreat,Leh Ladakh,India,India,52000,124800,0,0,0,1,7,4.7,1,81.02
197,family,3,120000,Adventurous,Party,Relaxed,Rainy,Jul,International,24,Rishikesh Adventure & Yoga,Rishikesh,India,India,20000,48000,1,1,0,0,4,4.5,0,69.45
198,friends,3,100000,Spiritual,,,Cool,Jan,International,27,Ooty Nilgiri Hills Escape,Ooty,India,India,22000,52800,1,0,1,0,4,4.3,1,74.06
199,solo,1,80000,Cultural,Spiritual,Adventurous,Temperate,Apr,International,78,Penang Street Food & Heritage,Malaysia,Malaysia,International,38000,38000,1,1,0,1,4,4.6,0,93.98
200,solo,1,120000,Cultural,Adventurous,Party,Cool,Sep,International,25,Jaisalmer Desert Magic,Jaisalmer,India,India,25000,25000,1,2,0,0,4,4.6,1,86.27
201,family,4,120000,Spiritual,Party,,Temperate,Feb,,49,Pattaya Water Sports & Islands,Pattaya,Thailand,International,35000,112000,1,0,0,1,4,4.3,1,72.18
202,friends,6,200000,Cultural,,,Cool,Jan,International,48,Pattaya Beach & Nightlife Blast,Pattaya,Thailand,International,40000,192000,1,0,0,1,5,4.2,1,81.61
203,family,3,80000,Adventurous,Party,,Rainy,Apr,International,75,Singapore Luxury & Leisure,Singapore,Singapore,International,110000,264000,0,0,0,1,5,4.7,0,51.31
204,friends,6,150000,Adventurous,Romantic,,Cool,Mar,,44,Mauritius Honeymoon Paradise,Mauritius,Mauritius,International,160000,768000,0,1,0,1,7,4.8,1,78.63
205,solo,1,120000,Relaxed,,,Temperate,Mar,,24,Rishikesh Adventure & Yoga,Rishikesh,India,India,20000,20000,1,0,0,1,4,4.5,0,97.21
206,family,3,250000,Cultural,Spiritual,Party,Temperate,Jan,India,65,Shanghai Modern & Bund Tour,China,China,International,88000,211200,1,2,0,0,5,4.5,1,78.01
207,solo,1,120000,Spiritual,Romantic,,Warm,Sep,,53,Dubai Luxury & Glamour,Dubai,UAE,International,120000,120000,1,1,1,1,5,4.6,1,100
208,solo,1,20000,Spiritual,Romantic,Cultural,Cold,Jul,India,14,Udaipur Heritage Spiritual Walk,Udaipur,India,India,28000,28000,0,2,0,1,4,4.5,1,82.64
209,family,5,80000,Cultural,Relaxed,,Warm,Feb,International,52,Chiang Mai Culture & Temples,Chiang Mai,Thailand,International,38000,152000,0,2,1,1,5,4.6,0,100
210,couple,2,100000,Romantic,Spiritual,Relaxed,Rainy,Jan,India,2,Goa Party & Water Sports Rush,Goa,India,India,35000,70000,1,0,0,1,5,4.3,0,79.93
211,family,3,40000,Romantic,Spiritual,Relaxed,Cool,Jun,India,73,Sri Lanka Beach & Wellness,Sri Lanka,Sri Lanka,International,48000,115200,0,2,0,0,5,4.5,0,44.89
212,solo,1,80000,Spiritual,,,Temperate,Nov,,51,Phuket Romantic Getaway,Phuket,Thailand,International,75000,75000,1,0,0,1,5,4.7,1,79.17
213,solo,1,10000,Adventurous,Relaxed,,Cold,Oct,,18,Taj Mahal & Mughal Heritage,Agra,India,India,18000,18000,0,0,0,1,3,4.6,1,63.41
214,friends,6,60000,Spiritual,Party,,Temperate,Mar,,4,Goa Wellness & Heritage Tour,Goa,India,India,30000,144000,0,1,0,1,5,4.4,1,73.8
215,solo,1,120000,Relaxed,,,Cold,Mar,International,49,Pattaya Water Sports & Islands,Pattaya,Thailand,International,35000,35000,1,1,0,1,4,4.3,1,100
216,friends,3,30000,Party,Romantic,,Cold,Feb,India,41,Maldives Overwater Villa Escape,Maldives,Maldives,International,180000,432000,0,1,0,0,5,4.9,0,48.06
217,couple,2,150000,Spiritual,Party,Relaxed,Warm,Feb,International,12,Jaipur Food & Festival Circuit,Jaipur,India,India,18000,36000,1,2,1,0,3,4.3,1,89.69
218,solo,1,50000,Cultural,,,Rainy,Apr,,50,Phuket Island Life,Phuket,Thailand,International,58000,58000,0,0,0,1,6,4.6,1,77.87
219,couple,2,70000,Party,Adventurous,,Warm,Mar,International,49,Pattaya Water Sports & Islands,Pattaya,Thailand,International,35000,70000,1,1,1,1,4,4.3,1,100
220,friends,4,150000,Spiritual,Adventurous,Party,Warm,Mar,International,47,Bangkok Temple & Culture Tour,Bangkok,Thailand,International,38000,121600,1,1,1,1,4,4.6,0,100
221,friends,6,150000,Party,Spiritual,,Cool,May,International,51,Phuket Romantic Getaway,Phuket,Thailand,International,75000,360000,0,0,0,1,5,4.7,0,58.93
222,friends,4,100000,Cultural,Party,,Rainy,Apr,International,62,Osaka Food & Fun Festival,Japan,Japan,International,90000,288000,0,2,0,1,5,4.7,1,84.67
223,friends,3,60000,Spiritual,Adventurous,Relaxed,Temperate,Dec,India,51,Phuket Romantic Getaway,Phuket,Thailand,International,75000,180000,0,0,0,0,5,4.7,0,25.08
224,family,3,120000,Romantic,,,Cool,Dec,International,9,Shimla Couple Winter Escape,Shimla,India,India,42000,100800,1,1,1,0,5,4.5,1,100
225,family,5,180000,Spiritual,Party,Relaxed,Cold,Dec,,10,Jaipur Royal Heritage Tour,Jaipur,India,India,22000,88000,1,1,0,1,4,4.6,0,100
226,friends,4,200000,Spiritual,,,Temperate,Jun,International,32,Mysore Palace & Culture Tour,Mysore,India,India,18000,57600,1,1,0,0,3,4.5,0,83.03
227,friends,4,200000,Spiritual,Cultural,Adventurous,Temperate,Jun,International,13,Udaipur Lake Romance,Udaipur,India,India,58000,185600,1,0,0,0,5,4.8,0,56.24
228,couple,2,100000,Romantic,,,Temperate,Feb,India,65,Shanghai Modern & Bund Tour,China,China,International,88000,176000,0,0,0,0,5,4.5,0,38.87
229,friends,5,150000,Spiritual,,,Temperate,Jun,International,19,Varanasi Spiritual Immersion,Varanasi,India,India,15000,60000,1,1,0,0,4,4.7,1,90.65
230,friends,3,30000,Romantic,,,Warm,Nov,India,9,Shimla Couple Winter Escape,Shimla,India,India,42000,100800,0,1,0,1,5,4.5,1,92.3
231,couple,2,150000,Party,Adventurous,,Temperate,Nov,India,32,Mysore Palace & Culture Tour,Mysore,India,India,18000,36000,1,0,0,1,3,4.5,1,97.62
232,couple,2,100000,Relaxed,Adventurous,,Cool,May,,79,Switzerland Alpine Romance,Switzerland,Switzerland,International,220000,440000,0,1,1,1,7,4.8,1,98.87
233,solo,1,30000,Party,,,Warm,May,,9,Shimla Couple Winter Escape,Shimla,India,India,42000,42000,0,0,0,1,5,4.5,0,56.99
234,family,5,40000,Romantic,Party,,Rainy,Mar,,41,Maldives Overwater Villa Escape,Maldives,Maldives,International,180000,720000,0,1,0,1,5,4.9,1,69.17
235,solo,1,10000,Romantic,,,Warm,Mar,International,39,Munnar Tea Estate Escape,Munnar,India,India,28000,28000,0,1,0,0,4,4.6,0,59.96
236,couple,2,40000,Cultural,Spiritual,,Cool,Sep,India,54,Dubai Thrills & Adventure,Dubai,UAE,International,85000,170000,0,0,0,0,4,4.5,0,32.2
237,friends,4,100000,Spiritual,Relaxed,,Cold,Jan,International,63,Hokkaido Snow & Onsen,Japan,Japan,International,115000,368000,0,0,1,1,6,4.7,1,90.0
238,family,5,180000,Cultural,Party,,Temperate,Mar,India,65,Shanghai Modern & Bund Tour,China,China,International,88000,352000,0,2,0,0,5,4.5,0,61.48
239,solo,1,10000,Adventurous,Spiritual,,Cold,Mar,International,73,Sri Lanka Beach & Wellness,Sri Lanka,Sri Lanka,International,48000,48000,0,0,0,1,5,4.5,0,61.06
240,solo,1,80000,Spiritual,Relaxed,,Temperate,Sep,India,64,China Great Wall & Heritage,China,China,International,100000,100000,0,0,0,0,7,4.6,0,48.53
241,solo,1,10000,Romantic,Cultural,,Warm,Aug,India,55,Dubai Heritage & Culture Tour,Dubai,UAE,International,70000,70000,0,1,1,0,4,4.5,0,57.79
242,friends,6,200000,Adventurous,,,Cool,Jan,,76,KL City & Petronas Highlights,Malaysia,Malaysia,International,45000,216000,0,0,0,1,5,4.4,1,80.1
243,couple,2,70000,Spiritual,Romantic,,Rainy,Nov,India,36,"Pune Forts, Food & Nightlife",Pune,India,India,18000,36000,1,0,0,1,3,4.2,1,85.88
244,friends,4,60000,Adventurous,,,Cold,Apr,,8,Shimla Heritage & Hills,Shimla,India,India,25000,80000,0,0,1,1,4,4.4,1,94.63
245,friends,6,150000,Cultural,,,Warm,Jul,,19,Varanasi Spiritual Immersion,Varanasi,India,India,15000,72000,1,0,1,1,4,4.7,1,98.85
246,family,5,40000,Relaxed,Party,Romantic,Warm,Sep,International,59,Bali Honeymoon Dream,Bali,Indonesia,International,95000,380000,0,1,1,1,7,4.8,0,77.48
247,couple,2,70000,Romantic,Spiritual,,Rainy,Mar,,55,Dubai Heritage & Culture Tour,Dubai,UAE,International,70000,140000,0,1,0,1,4,4.5,1,75.14
248,solo,1,50000,Relaxed,,,Cool,Aug,International,7,Manali Extreme Trekking Expedition,Manali,India,India,40000,40000,1,0,0,0,7,4.5,0,50.48
249,family,5,80000,Romantic,Adventurous,Cultural,Warm,Nov,International,1,Goa Essentials Escape,Goa,India,India,27000,108000,0,1,1,0,4,4.5,1,74.73
250,solo,1,30000,Cultural,Adventurous,Party,Warm,Dec,India,22,Leh Ladakh Bike Expedition,Leh Ladakh,India,India,45000,45000,0,1,0,1,8,4.8,0,83.74
251,solo,1,20000,Cultural,Party,Relaxed,Warm,Dec,International,62,Osaka Food & Fun Festival,Japan,Japan,International,90000,90000,0,2,0,1,5,4.7,1,91.71
252,family,3,180000,Cultural,,,Warm,Feb,International,17,Kerala Wildlife & Hills Circuit,Kerala,India,India,40000,96000,1,0,1,0,6,4.6,1,75.71
253,couple,2,200000,Adventurous,Relaxed,Spiritual,Rainy,Nov,India,39,Munnar Tea Estate Escape,Munnar,India,India,28000,56000,1,1,1,1,4,4.6,1,100
254,family,3,40000,Adventurous,,,Warm,Oct,,20,Andaman Island Paradise,Andaman,India,India,55000,132000,0,1,1,1,6,4.7,1,100
255,friends,4,100000,Relaxed,Adventurous,Romantic,Warm,Nov,International,55,Dubai Heritage & Culture Tour,Dubai,UAE,International,70000,224000,0,0,1,1,4,4.5,0,80.94
256,friends,3,150000,Relaxed,Adventurous,,Temperate,Nov,,51,Phuket Romantic Getaway,Phuket,Thailand,International,75000,180000,0,0,0,1,5,4.7,0,86.53
257,friends,5,150000,Party,Romantic,Adventurous,Temperate,Feb,India,2,Goa Party & Water Sports Rush,Goa,India,India,35000,140000,1,2,0,1,5,4.3,0,98.19
258,family,5,250000,Party,Cultural,,Warm,Nov,,8,Shimla Heritage & Hills,Shimla,India,India,25000,100000,1,0,0,1,4,4.4,1,96.16
259,friends,3,30000,Adventurous,Cultural,Romantic,Temperate,Oct,,20,Andaman Island Paradise,Andaman,India,India,55000,132000,0,2,0,1,6,4.7,1,78.97
260,family,3,80000,Party,,,Warm,Aug,,40,Jodhpur Blue City & Desert,Jodhpur,India,India,20000,48000,1,0,1,1,3,4.5,1,92.45
261,couple,2,200000,Cultural,,,Warm,Mar,International,40,Jodhpur Blue City & Desert,Jodhpur,India,India,20000,40000,1,1,1,0,3,4.5,1,100
262,couple,2,200000,Cultural,Relaxed,,Warm,Jun,International,34,Hampi Ruins & Bouldering,Hampi,India,India,16000,32000,1,1,1,0,4,4.6,1,81.41
263,friends,3,150000,Romantic,Relaxed,Party,Rainy,Mar,International,9,Shimla Couple Winter Escape,Shimla,India,India,42000,100800,1,1,0,0,5,4.5,0,61.29
264,solo,1,80000,Relaxed,,,Warm,Apr,India,74,Singapore City Marvel,Singapore,Singapore,International,85000,85000,0,1,1,0,5,4.6,1,100
265,couple,2,150000,Cultural,Party,Adventurous,Cold,Apr,International,50,Phuket Island Life,Phuket,Thailand,International,58000,116000,1,1,0,1,6,4.6,1,95.43
266,friends,3,30000,Adventurous,,,Rainy,Jan,International,74,Singapore City Marvel,Singapore,Singapore,International,85000,204000,0,0,0,1,5,4.6,0,59.89
267,family,4,120000,Spiritual,,,Temperate,Jan,International,9,Shimla Couple Winter Escape,Shimla,India,India,42000,134400,0,0,0,0,5,4.5,0,56.63
268,couple,2,150000,Adventurous,Spiritual,,Cool,Mar,India,39,Munnar Tea Estate Escape,Munnar,India,India,28000,56000,1,0,1,1,4,4.6,1,100
269,couple,2,200000,Romantic,,,Warm,Nov,International,4,Goa Wellness & Heritage Tour,Goa,India,India,30000,60000,1,0,1,0,5,4.4,0,84.1
270,couple,2,20000,Cultural,,,Cold,Feb,India,68,Barcelona Beach & Architecture,Europe,Europe,International,160000,320000,0,1,0,0,6,4.7,1,63.73
271,family,4,40000,Relaxed,Spiritual,Adventurous,Temperate,Feb,,67,Rome Colosseum & Culture,Europe,Europe,International,155000,496000,0,1,0,1,5,4.7,1,75.9
272,friends,5,150000,Cultural,Romantic,Spiritual,Temperate,May,India,31,Ranthambore Tiger Safari,Ranthambore,India,India,38000,152000,0,0,0,1,4,4.7,0,87.25
273,couple,2,20000,Party,,,Temperate,Jun,International,26,Coorg Coffee & Nature Retreat,Coorg,India,India,32000,64000,0,0,0,0,4,4.5,0,39.71
274,family,4,120000,Relaxed,,,Cool,Nov,International,27,Ooty Nilgiri Hills Escape,Ooty,India,India,22000,70400,1,1,1,0,4,4.3,1,100
275,solo,1,20000,Cultural,,,Cool,Jun,International,78,Penang Street Food & Heritage,Malaysia,Malaysia,International,38000,38000,0,1,0,1,4,4.6,1,82.25
276,solo,1,80000,Spiritual,Adventurous,Relaxed,Temperate,Feb,India,23,Ladakh Monastery & Lake Retreat,Leh Ladakh,India,India,52000,52000,1,2,0,1,7,4.7,0,100
277,couple,2,100000,Cultural,Relaxed,,Rainy,Oct,International,8,Shimla Heritage & Hills,Shimla,India,India,25000,50000,1,1,0,0,4,4.4,1,73.61
278,family,3,120000,Relaxed,,,Temperate,Jan,India,26,Coorg Coffee & Nature Retreat,Coorg,India,India,32000,76800,1,1,0,1,4,4.5,1,100
279,family,3,180000,Party,Adventurous,Romantic,Cool,Mar,International,56,Dubai Honeymoon Extravaganza,Dubai,UAE,International,175000,420000,0,1,0,1,6,4.8,0,75.37
280,couple,2,100000,Party,Relaxed,Spiritual,Cold,Jul,India,80,Switzerland Adventure Peaks,Switzerland,Switzerland,International,195000,390000,0,0,1,0,6,4.7,0,47.09
281,couple,2,150000,Party,,,Cold,Aug,,54,Dubai Thrills & Adventure,Dubai,UAE,International,85000,170000,0,1,0,1,4,4.5,1,100
282,family,3,40000,Spiritual,Adventurous,,Warm,May,India,42,Maldives Dive & Snorkel Explorer,Maldives,Maldives,International,150000,360000,0,1,1,0,6,4.8,0,58.25
283,friends,4,30000,Cultural,,,Cool,May,,61,Kyoto Traditional Japan,Japan,Japan,International,105000,336000,0,1,1,1,6,4.8,0,100
284,family,3,80000,Spiritual,,,Cold,Dec,,29,Darjeeling Tea & Sunrise Tour,Darjeeling,India,India,26000,62400,1,0,1,1,4,4.5,1,100
285,solo,1,80000,Spiritual,,,Cool,Aug,,76,KL City & Petronas Highlights,Malaysia,Malaysia,International,45000,45000,1,0,0,1,5,4.4,0,83.73
286,couple,2,100000,Romantic,,,Rainy,Apr,India,30,Spiti Valley Offbeat Circuit,Spiti Valley,India,India,48000,96000,1,0,0,1,8,4.8,1,83.51
287,friends,3,60000,Cultural,Adventurous,Relaxed,Rainy,Jun,India,23,Ladakh Monastery & Lake Retreat,Leh Ladakh,India,India,52000,124800,0,1,0,1,7,4.7,1,71.15
288,friends,5,60000,Cultural,,,Temperate,Nov,International,13,Udaipur Lake Romance,Udaipur,India,India,58000,232000,0,0,0,0,5,4.8,0,40.25
289,couple,2,200000,Adventurous,Party,Romantic,Cold,Mar,India,41,Maldives Overwater Villa Escape,Maldives,Maldives,International,180000,360000,0,1,0,0,5,4.9,0,46.53
290,family,3,250000,Spiritual,Adventurous,,Rainy,Feb,International,74,Singapore City Marvel,Singapore,Singapore,International,85000,204000,1,0,0,1,5,4.6,0,79.6
291,couple,2,40000,Relaxed,Romantic,Party,Warm,May,India,10,Jaipur Royal Heritage Tour,Jaipur,India,India,22000,44000,0,0,1,1,4,4.6,1,98.5
292,solo,1,50000,Party,Adventurous,Cultural,Temperate,Jul,International,14,Udaipur Heritage Spiritual Walk,Udaipur,India,India,28000,28000,1,1,0,0,4,4.5,1,73.07
293,family,3,180000,Relaxed,,,Cold,Jan,International,13,Udaipur Lake Romance,Udaipur,India,India,58000,139200,1,1,0,0,5,4.8,1,87.84
294,couple,2,20000,Spiritual,Cultural,,Temperate,Dec,India,49,Pattaya Water Sports & Islands,Pattaya,Thailand,International,35000,70000,0,0,0,0,4,4.3,0,29.17
295,couple,2,20000,Romantic,,,Cool,Apr,International,56,Dubai Honeymoon Extravaganza,Dubai,UAE,International,175000,350000,0,1,0,1,6,4.8,1,96.7
296,friends,5,30000,Party,,,Rainy,Sep,International,34,Hampi Ruins & Bouldering,Hampi,India,India,16000,64000,0,0,0,0,4,4.6,0,37.22
297,solo,1,50000,Romantic,,,Rainy,Aug,India,20,Andaman Island Paradise,Andaman,India,India,55000,55000,0,1,0,1,6,4.7,1,100
298,family,4,180000,Party,Romantic,,Warm,Nov,,11,Jaipur Luxury Palace Stay,Jaipur,India,India,75000,240000,0,1,1,1,5,4.8,1,100
299,family,3,180000,Romantic,,,Temperate,Aug,International,48,Pattaya Beach & Nightlife Blast,Pattaya,Thailand,International,40000,96000,1,0,0,1,5,4.2,0,78.79
300,solo,1,50000,Adventurous,Spiritual,Relaxed,Temperate,Sep,International,13,Udaipur Lake Romance,Udaipur,India,India,58000,58000,0,1,0,0,5,4.8,1,64.29
301,couple,2,20000,Cultural,Relaxed,,Rainy,Oct,,61,Kyoto Traditional Japan,Japan,Japan,International,105000,210000,0,1,0,1,6,4.8,1,76.67
302,family,3,80000,Adventurous,,,Warm,Jul,India,16,Kerala Luxury Ayurveda Retreat,Kerala,India,India,95000,228000,0,0,1,1,7,4.8,1,69.43
303,couple,2,70000,Cultural,Relaxed,,Warm,Jul,,56,Dubai Honeymoon Extravaganza,Dubai,UAE,International,175000,350000,0,0,1,1,6,4.8,1,76.22
304,solo,1,50000,Adventurous,,,Rainy,Oct,,59,Bali Honeymoon Dream,Bali,Indonesia,International,95000,95000,0,0,0,1,7,4.8,0,59.34
305,solo,1,80000,Party,Romantic,,Temperate,Nov,International,13,Udaipur Lake Romance,Udaipur,India,India,58000,58000,1,1,0,0,5,4.8,0,70.52
306,couple,2,100000,Cultural,Adventurous,,Warm,Dec,International,52,Chiang Mai Culture & Temples,Chiang Mai,Thailand,International,38000,76000,1,1,1,1,5,4.6,1,100
307,solo,1,30000,Party,Relaxed,,Cool,Mar,International,48,Pattaya Beach & Nightlife Blast,Pattaya,Thailand,International,40000,40000,0,2,0,1,5,4.2,1,99.67
308,family,3,180000,Party,,,Temperate,Sep,International,35,Kochi Heritage Coastal Tour,Kochi,India,India,22000,52800,1,0,0,0,4,4.4,1,64.64
309,couple,2,200000,Party,Adventurous,Relaxed,Cool,Apr,India,66,Paris Romance & Art,Europe,Europe,International,175000,350000,0,0,1,0,6,4.8,0,58.98
