interaction_id,user_id,package_id,budget_inr,num_people,travel_style,mood,weather_preference,trip_lane,destination_query,interaction_type,interaction_strength,booked,rating_given,trip_month,days_preferred
265,user_3559,1002,81611,4,budget,romantic,rainy,international,Kerala,view,0.22,No,3.74,Dec,5
266,user_7962,1001,80345,3,budget,curious,warm,international,Paris,view,0.22,No,4.55,May,5
267,user_8341,1028,38531,2,budget,curious,warm,india,Goa,view,0.22,No,4.73,Nov,4
268,user_2986,1037,32706,6,luxury,party,warm,india,Varanasi,agent_chat,0.62,Yes,4.91,Mar,4
269,user_6181,1042,28152,5,luxury,adventurous,temperate,india,Udaipur,view,0.22,Yes,5.0,Nov,6
270,user_4332,1027,31649,4,balanced,relaxed,temperate,india,Jaipur,view,0.22,Yes,4.63,Dec,5
271,user_3694,1026,26351,2,balanced,party,warm,india,,agent_chat,0.62,No,4.05,Aug,5
272,user_8996,1014,30456,5,balanced,spiritual,rainy,india,,group_vote,0.56,No,2.99,Nov,5
273,user_4881,1047,44306,4,balanced,curious,rainy,india,Agra,save,0.48,Yes,5.0,Aug,4
274,user_8161,1031,28134,5,balanced,relaxed,temperate,india,Kerala,save,0.48,Yes,4.89,Nov,4
275,user_4354,1015,128417,2,budget,curious,warm,international,Paris,save,0.48,Yes,4.39,May,4
276,user_3633,1016,114703,6,luxury,party,temperate,international,Varanasi,view,0.22,No,3.69,Aug,5
277,user_4765,1041,24969,3,luxury,curious,warm,india,Udaipur,save,0.48,No,4.42,Mar,5
278,user_1209,1031,36004,4,balanced,adventurous,warm,india,Kerala,agent_chat,0.62,No,4.89,Jan,4
279,user_9430,1033,25378,2,balanced,relaxed,cool,india,,agent_chat,0.62,No,3.82,Jul,5
280,user_8567,1011,146593,4,balanced,adventurous,cool,international,Bali,view,0.22,Yes,5.0,Aug,5
281,user_9870,1009,81814,5,budget,party,temperate,international,Manali,view,0.22,Yes,4.78,Jan,5
282,user_9439,1026,28044,2,balanced,relaxed,temperate,india,Jaipur,view,0.22,No,4.0,May,5
283,user_1253,1045,48423,3,budget,party,cool,india,Bali,book,0.94,Yes,4.42,Nov,4
284,user_1017,1021,61780,4,luxury,spiritual,cool,international,Jaipur,agent_chat,0.62,No,4.04,Mar,7
285,user_2281,1019,29256,6,balanced,adventurous,cool,india,,view,0.22,No,3.02,Jul,4
286,user_5129,1009,80364,3,luxury,romantic,cool,international,Dubai,agent_chat,0.62,Yes,4.51,Nov,5
287,user_5667,1005,30757,5,balanced,curious,warm,india,,save,0.48,Yes,4.53,Mar,6
288,user_6456,1038,37319,2,balanced,party,cold,india,Varanasi,book,0.94,Yes,4.56,Jun,3
289,user_6474,1001,47253,5,budget,romantic,rainy,international,,view,0.22,Yes,4.79,Oct,3
290,user_5756,1034,21891,4,budget,adventurous,warm,india,Manali,save,0.48,Yes,5.0,Feb,4
291,user_9583,1008,58258,2,budget,relaxed,cold,international,Dubai,view,0.22,Yes,3.85,May,5
292,user_1569,1037,29920,6,luxury,romantic,warm,india,Varanasi,view,0.22,No,4.42,Dec,4
293,user_5078,1029,26138,5,budget,romantic,warm,india,Goa,book,0.94,Yes,4.53,Oct,4
294,user_3278,1008,22493,2,balanced,relaxed,temperate,india,,agent_chat,0.62,No,3.64,Jul,4
295,user_8167,1046,38327,6,balanced,adventurous,temperate,india,Paris,save,0.48,No,3.86,Oct,5
296,user_8393,1026,25161,6,balanced,adventurous,warm,india,,save,0.48,No,4.58,May,5
297,user_2663,1004,62236,6,balanced,spiritual,rainy,international,Tokyo,agent_chat,0.62,No,4.37,Apr,4
298,user_8101,1045,19690,2,balanced,romantic,warm,india,Shimla,view,0.22,Yes,4.76,Oct,5
299,user_1960,1011,41104,3,luxury,romantic,temperate,india,Udaipur,view,0.22,Yes,4.1,Apr,4
300,user_2335,1029,35254,4,luxury,adventurous,temperate,india,Manali,book,0.94,Yes,4.45,Aug,4
301,user_6560,1009,65477,4,balanced,spiritual,warm,international,Agra,book,0.94,Yes,3.91,Oct,6
302,user_6502,1016,69749,3,balanced,spiritual,rainy,international,Singapore,save,0.48,No,4.0,Feb,5
303,user_5583,1002,35591,5,balanced,romantic,warm,india,Tokyo,view,0.22,No,4.09,Jul,4
304,user_4740,1042,33632,3,balanced,relaxed,rainy,india,Singapore,agent_chat,0.62,Yes,3.65,Sep,4
305,user_4566,1005,76295,2,balanced,romantic,rainy,international,Tokyo,book,0.94,Yes,4.57,Apr,4
306,user_2651,1006,86355,2,balanced,romantic,rainy,international,Tokyo,agent_chat,0.62,No,4.23,Sep,4
307,user_5438,1048,38981,2,balanced,relaxed,rainy,india,Agra,agent_chat,0.62,No,4.43,Nov,4
308,user_7124,1037,25642,2,budget,party,cool,india,Varanasi,book,0.94,Yes,5.0,Jan,4
309,user_7110,1004,92694,1,balanced,relaxed,warm,international,Manali,agent_chat,0.62,No,3.42,Sep,4
310,user_1294,1010,44497,2,balanced,curious,cold,international,Bali,view,0.22,No,4.01,Aug,6
311,user_9785,1041,41471,5,balanced,relaxed,warm,india,Switzerland,view,0.22,No,4.44,Mar,6
312,user_4912,1034,86620,5,balanced,romantic,cool,international,,group_vote,0.56,Yes,4.47,Apr,6
313,user_5306,1017,31739,2,luxury,adventurous,temperate,india,Shimla,view,0.22,No,3.33,Dec,5
314,user_9187,1005,40101,1,budget,relaxed,temperate,international,Tokyo,save,0.48,No,5.0,May,5
315,user_3859,1020,91613,1,budget,romantic,cool,international,,view,0.22,No,4.23,May,5
316,user_3327,1047,25795,5,luxury,adventurous,rainy,india,Agra,agent_chat,0.62,No,4.38,Jan,3
317,user_9473,1025,34034,6,budget,romantic,rainy,india,Jaipur,view,0.22,Yes,4.94,Feb,3
318,user_8303,1034,45190,4,luxury,spiritual,rainy,india,Manali,book,0.94,Yes,4.71,Jun,4
319,user_5644,1021,74730,3,balanced,adventurous,cold,international,Thailand,save,0.48,Yes,4.77,Apr,7
320,user_6298,1002,101856,3,budget,party,warm,international,Paris,view,0.22,Yes,4.05,Sep,6
321,user_5600,1035,35724,2,budget,spiritual,temperate,india,Manali,view,0.22,No,4.4,Nov,6
322,user_4233,1042,26647,4,balanced,spiritual,warm,india,Varanasi,view,0.22,Yes,3.55,Oct,5
323,user_2470,1044,37517,2,budget,spiritual,cold,india,Shimla,view,0.22,No,4.49,Apr,5
324,user_5890,1005,46033,2,budget,relaxed,cool,international,Goa,view,0.22,No,3.3,Mar,6
325,user_5114,1028,27636,2,luxury,curious,warm,india,Paris,book,0.94,Yes,4.69,Jan,5
326,user_3966,1020,77022,2,budget,party,warm,international,Thailand,view,0.22,Yes,5.0,Jul,5
327,user_9723,1003,72022,6,budget,curious,warm,international,Paris,group_vote,0.56,No,4.12,Jan,5
328,user_8956,1005,100890,5,budget,curious,warm,international,Jaipur,book,0.94,Yes,4.62,Aug,4
329,user_1146,1043,22873,3,balanced,curious,temperate,india,Shimla,view,0.22,Yes,4.55,May,5
330,user_2175,1029,38717,2,balanced,romantic,rainy,india,Agra,view,0.22,Yes,4.4,Aug,4
331,user_3207,1021,88754,5,balanced,romantic,temperate,international,Thailand,save,0.48,Yes,4.46,Nov,5
332,user_1183,1027,19421,5,budget,adventurous,warm,india,Maldives,view,0.22,No,3.98,Aug,7
333,user_2972,1010,55426,4,budget,party,warm,international,Manali,view,0.22,Yes,4.49,Jan,6
334,user_1888,1029,31891,4,balanced,relaxed,cold,india,Singapore,view,0.22,No,5.0,Feb,4
335,user_8501,1023,89745,1,balanced,spiritual,rainy,international,Switzerland,book,0.94,Yes,5.0,Jun,5
336,user_9213,1042,34911,4,budget,relaxed,rainy,india,Kerala,agent_chat,0.62,No,3.12,Mar,4
337,user_9878,1008,64824,5,budget,relaxed,rainy,international,Dubai,view,0.22,No,3.96,Jun,5
338,user_6791,1042,39068,2,luxury,party,rainy,india,Udaipur,view,0.22,Yes,4.36,Jul,5
339,user_2756,1021,52024,2,balanced,relaxed,cool,international,Thailand,view,0.22,Yes,4.66,Mar,4
340,user_7224,1045,25731,2,budget,romantic,rainy,international,Shimla,save,0.48,Yes,3.87,Dec,4
341,user_8394,1006,99171,2,budget,party,cool,international,Tokyo,agent_chat,0.62,Yes,3.71,Nov,4
342,user_1314,1038,34802,2,budget,curious,rainy,india,Varanasi,save,0.48,Yes,5.0,May,6
343,user_7556,1029,36552,5,balanced,party,cool,india,Goa,view,0.22,Yes,5.0,Mar,6
344,user_8319,1030,28763,2,budget,adventurous,temperate,india,Goa,save,0.48,Yes,4.41,Feb,5
345,user_2743,1031,32878,2,balanced,adventurous,temperate,india,Kerala,view,0.22,No,4.92,Oct,6
346,user_6741,1033,39615,6,balanced,party,warm,india,Kerala,view,0.22,Yes,4.3,Mar,5
347,user_8011,1043,22604,4,luxury,relaxed,warm,india,Shimla,book,0.94,Yes,5.0,Jan,5
348,user_3900,1031,23498,3,luxury,romantic,cool,india,Kerala,view,0.22,Yes,4.05,Jul,5
349,user_7384,1038,54686,1,budget,romantic,warm,india,,book,0.94,No,4.18,Oct,4
350,user_7400,1030,35438,2,balanced,romantic,warm,india,Goa,group_vote,0.56,No,4.2,Sep,7
351,user_2687,1015,109357,2,budget,romantic,temperate,international,Maldives,agent_chat,0.62,Yes,5.0,Jan,5
352,user_6936,1006,34415,1,budget,romantic,cold,india,Manali,view,0.22,Yes,3.65,Jun,5
353,user_8573,1015,77123,6,balanced,adventurous,temperate,international,Maldives,view,0.22,No,3.9,Oct,4
354,user_1096,1027,29374,2,balanced,adventurous,cool,india,Tokyo,view,0.22,Yes,4.09,Feb,4
355,user_8249,1009,34272,3,balanced,relaxed,warm,india,Goa,view,0.22,No,3.63,Feb,4
356,user_3640,1040,27083,2,budget,party,temperate,india,Udaipur,view,0.22,No,4.92,Apr,4
357,user_4199,1032,48547,5,luxury,relaxed,temperate,india,Kerala,agent_chat,0.62,Yes,4.83,May,7
358,user_4978,1036,17989,3,luxury,spiritual,cold,india,Jaipur,agent_chat,0.62,Yes,3.22,Nov,6
359,user_2095,1006,75155,3,balanced,curious,cool,international,Tokyo,view,0.22,Yes,4.96,May,5
360,user_6948,1021,32604,2,budget,romantic,temperate,india,,view,0.22,No,3.58,Jun,6
361,user_3257,1015,101677,4,budget,curious,warm,international,Varanasi,agent_chat,0.62,Yes,3.72,Aug,5
362,user_6899,1007,111409,2,luxury,adventurous,warm,international,Dubai,save,0.48,Yes,4.69,Jul,4
363,user_4085,1045,80573,2,budget,relaxed,temperate,international,Goa,save,0.48,Yes,4.18,Jan,3
364,user_3717,1042,32778,6,budget,adventurous,warm,india,Udaipur,view,0.22,No,4.55,Nov,4
365,user_9273,1017,22109,2,balanced,adventurous,warm,india,,view,0.22,Yes,4.11,Dec,5
366,user_6883,1040,22080,4,balanced,romantic,warm,india,Udaipur,save,0.48,Yes,5.0,Oct,4
367,user_3621,1006,102271,6,luxury,curious,temperate,international,Tokyo,view,0.22,No,5.0,Apr,5
368,user_8032,1023,106401,4,budget,curious,warm,international,Switzerland,view,0.22,No,4.44,Jul,6
369,user_3845,1034,36826,5,budget,curious,warm,india,Manali,save,0.48,Yes,5.0,Jun,4
370,user_6026,1041,44465,2,budget,relaxed,rainy,india,Udaipur,view,0.22,Yes,4.74,Mar,5
371,user_5528,1032,26029,6,budget,romantic,warm,india,Kerala,book,0.94,Yes,4.63,Nov,4
372,user_9879,1038,15000,6,budget,romantic,temperate,india,Varanasi,group_vote,0.56,No,3.8,May,4
373,user_7203,1017,34480,2,budget,party,rainy,india,Thailand,agent_chat,0.62,No,2.86,Nov,4
374,user_6508,1030,29304,6,balanced,spiritual,warm,india,Goa,view,0.22,Yes,4.38,Sep,4
375,user_8025,1041,31994,6,budget,relaxed,warm,india,Udaipur,group_vote,0.56,Yes,5.0,Dec,6
376,user_1358,1003,81257,2,luxury,adventurous,rainy,international,Paris,save,0.48,Yes,5.0,Oct,6
377,user_4188,1014,85121,2,balanced,romantic,cool,international,Kerala,view,0.22,No,4.75,Jan,7
378,user_6768,1041,32280,4,luxury,relaxed,warm,india,Udaipur,view,0.22,Yes,4.53,Sep,4
379,user_5754,1002,70106,1,luxury,relaxed,cold,international,Paris,book,0.94,No,4.19,Apr,5
380,user_3415,1037,26252,4,balanced,adventurous,warm,india,Paris,view,0.22,Yes,4.22,May,5
381,user_8823,1034,29725,6,luxury,romantic,cool,india,Manali,view,0.22,Yes,5.0,Mar,3
382,user_1921,1047,37479,2,budget,relaxed,warm,india,Agra,agent_chat,0.62,Yes,5.0,Dec,7
383,user_7336,1039,29047,3,budget,adventurous,cool,india,Varanasi,group_vote,0.56,Yes,4.37,Jun,5
384,user_2812,1002,94096,2,luxury,spiritual,rainy,international,Paris,view,0.22,No,3.47,May,5
385,user_3307,1035,56311,2,luxury,curious,cold,international,,save,0.48,No,3.27,Jan,6
386,user_4436,1032,33591,4,luxury,adventurous,rainy,india,Kerala,agent_chat,0.62,Yes,5.0,Dec,4
387,user_5877,1033,51040,4,balanced,party,rainy,india,Goa,view,0.22,Yes,4.7,Nov,4
388,user_1338,1027,32991,2,budget,adventurous,cool,india,Jaipur,book,0.94,Yes,4.82,Dec,4
389,user_4564,1039,23578,1,balanced,curious,warm,india,Varanasi,group_vote,0.56,Yes,4.92,Jul,5
390,user_5022,1001,69292,2,balanced,party,temperate,international,Paris,view,0.22,Yes,4.12,Feb,4
391,user_8817,1030,78141,4,balanced,relaxed,rainy,international,,view,0.22,Yes,4.23,Jul,5
392,user_4738,1031,102349,1,budget,curious,rainy,international,Singapore,book,0.94,Yes,4.76,Aug,5
393,user_1613,1039,57375,4,budget,spiritual,warm,international,Bali,group_vote,0.56,Yes,4.86,Aug,4
394,user_4625,1032,25221,6,balanced,adventurous,rainy,india,Kerala,view,0.22,No,4.28,Jun,5
395,user_3930,1033,40174,2,budget,romantic,temperate,india,Kerala,view,0.22,No,4.79,Feb,4
396,user_3980,1001,31621,1,luxury,relaxed,cool,india,,book,0.94,No,3.48,Dec,6
397,user_2320,1009,63385,2,balanced,party,cool,international,Dubai,view,0.22,No,4.76,Aug,3
398,user_9494,1038,32195,4,luxury,adventurous,rainy,india,Shimla,book,0.94,Yes,4.15,Sep,5
399,user_2570,1046,34834,4,budget,relaxed,temperate,india,,view,0.22,No,3.56,Jan,6
400,user_4344,1047,34665,1,luxury,relaxed,temperate,india,Agra,view,0.22,Yes,4.24,Aug,4
401,user_9988,1040,34625,5,luxury,curious,warm,india,Udaipur,group_vote,0.56,Yes,5.0,Aug,4
402,user_3799,1026,29150,1,budget,relaxed,cold,india,Jaipur,view,0.22,No,4.4,Apr,5
403,user_8072,1036,19196,2,budget,curious,warm,india,Manali,agent_chat,0.62,Yes,4.6,Jun,5
404,user_9377,1047,101092,2,luxury,spiritual,cool,international,Varanasi,agent_chat,0.62,No,3.4,Apr,5
405,user_1829,1010,17210,3,balanced,party,cold,india,Switzerland,view,0.22,No,2.72,Dec,7
406,user_3062,1034,52587,5,budget,adventurous,temperate,india,Dubai,view,0.22,No,4.52,Aug,7
407,user_7625,1003,83834,5,budget,relaxed,cold,international,,agent_chat,0.62,No,3.45,Mar,4
408,user_7089,1029,43471,2,balanced,spiritual,rainy,india,Maldives,view,0.22,No,4.08,Jan,5
409,user_6260,1029,27695,6,balanced,party,cool,india,Goa,view,0.22,Yes,4.95,May,6
410,user_3645,1002,102764,1,balanced,adventurous,temperate,international,Goa,save,0.48,Yes,4.88,Sep,4
411,user_2475,1035,38509,1,balanced,spiritual,temperate,india,Manali,view,0.22,No,4.75,Aug,4
412,user_4786,1014,51096,4,budget,party,cool,international,Maldives,view,0.22,No,4.4,Aug,4
413,user_7601,1018,53981,2,budget,relaxed,rainy,international,Singapore,view,0.22,Yes,4.47,Aug,4
414,user_1138,1001,58331,2,luxury,party,rainy,international,Goa,save,0.48,No,3.88,Jul,4
415,user_2484,1032,26304,5,balanced,relaxed,temperate,india,,save,0.48,Yes,4.64,Oct,3
416,user_5885,1001,96200,4,budget,relaxed,rainy,international,Tokyo,save,0.48,Yes,4.2,Nov,3
417,user_5022,1006,107581,1,balanced,spiritual,cold,international,Udaipur,view,0.22,Yes,4.17,Nov,5
418,user_3970,1009,93649,1,luxury,spiritual,rainy,international,Maldives,agent_chat,0.62,No,3.84,Jan,4
419,user_5399,1031,87230,4,balanced,curious,cool,international,Kerala,view,0.22,No,4.68,Dec,5
420,user_1445,1032,33707,1,balanced,spiritual,temperate,india,Kerala,view,0.22,No,3.29,Dec,5
421,user_3156,1006,33300,2,balanced,party,cool,international,Tokyo,view,0.22,No,4.01,Oct,6
422,user_4264,1016,49954,1,luxury,curious,cool,international,,save,0.48,No,3.95,Sep,4
423,user_8331,1032,29620,2,budget,spiritual,temperate,india,Kerala,group_vote,0.56,No,3.94,Aug,5
424,user_4051,1040,27426,4,luxury,relaxed,temperate,india,,view,0.22,Yes,4.58,Sep,3
425,user_5712,1033,23935,2,balanced,curious,temperate,india,Kerala,group_vote,0.56,No,4.18,Jun,4
426,user_8405,1034,37389,4,balanced,relaxed,rainy,india,Manali,save,0.48,Yes,5.0,Apr,5
427,user_3995,1021,84825,6,budget,relaxed,temperate,international,Udaipur,save,0.48,Yes,4.89,Nov,3
428,user_6232,1001,37533,4,budget,party,temperate,international,Paris,agent_chat,0.62,Yes,4.41,Jul,6
429,user_5255,1016,99381,2,balanced,party,warm,international,Varanasi,save,0.48,Yes,4.51,Feb,4
430,user_5308,1010,30305,5,budget,curious,temperate,india,,save,0.48,Yes,4.31,Feb,6
431,user_2049,1011,97873,1,budget,spiritual,cool,international,Goa,save,0.48,Yes,4.37,Jul,5
432,user_1943,1035,47921,3,balanced,spiritual,rainy,india,Manali,view,0.22,No,4.9,Jul,3
433,user_6793,1028,33848,1,luxury,adventurous,cool,india,Goa,group_vote,0.56,No,4.92,Nov,4
434,user_4543,1038,36198,2,luxury,relaxed,warm,india,Varanasi,save,0.48,Yes,5.0,Jul,4
435,user_2897,1035,15000,3,budget,party,cool,india,Manali,group_vote,0.56,Yes,4.36,Aug,4
436,user_7248,1006,84237,5,balanced,relaxed,cold,international,Tokyo,agent_chat,0.62,Yes,4.73,Mar,4
437,user_3266,1042,41657,2,balanced,adventurous,warm,india,Manali,book,0.94,Yes,4.35,Oct,7
438,user_7881,1045,36343,5,luxury,spiritual,cool,india,Shimla,group_vote,0.56,No,5.0,Jul,5
439,user_5487,1015,26176,4,balanced,relaxed,temperate,india,,book,0.94,No,3.04,Sep,4
440,user_6792,1006,103231,5,luxury,relaxed,warm,international,Tokyo,book,0.94,No,4.63,Nov,4
441,user_2119,1032,27019,2,budget,romantic,cool,india,Kerala,view,0.22,Yes,4.61,Oct,7
442,user_7447,1003,36752,3,luxury,adventurous,warm,india,,view,0.22,Yes,3.66,Jun,4
443,user_8980,1039,37321,2,luxury,romantic,warm,india,Varanasi,group_vote,0.56,Yes,5.0,Aug,7
444,user_6884,1042,18647,1,luxury,relaxed,warm,india,Switzerland,view,0.22,No,3.79,May,3
445,user_1459,1041,30139,4,balanced,curious,cool,india,Udaipur,group_vote,0.56,No,4.41,Feb,5
446,user_5975,1002,87662,6,luxury,relaxed,cool,international,Tokyo,view,0.22,Yes,4.22,Aug,5
447,user_7863,1043,30140,1,budget,adventurous,temperate,india,Shimla,view,0.22,No,4.58,Dec,4
448,user_3643,1032,18771,2,budget,curious,warm,india,Kerala,agent_chat,0.62,No,3.98,Apr,5
449,user_1862,1002,94041,2,luxury,spiritual,temperate,international,Paris,view,0.22,Yes,4.58,Mar,4
450,user_2370,1011,81772,3,balanced,party,rainy,international,Agra,view,0.22,Yes,4.66,Sep,5
451,user_3025,1038,29273,4,balanced,adventurous,cool,india,,agent_chat,0.62,Yes,3.86,Dec,5
452,user_2785,1034,25407,4,luxury,relaxed,warm,india,Manali,book,0.94,Yes,5.0,Oct,5
453,user_3596,1012,95978,4,balanced,adventurous,warm,international,Bali,agent_chat,0.62,Yes,4.91,Feb,3
454,user_2398,1035,23951,2,budget,party,warm,india,Manali,book,0.94,Yes,4.4,Aug,5
455,user_8378,1023,89814,2,budget,romantic,temperate,international,Paris,view,0.22,Yes,4.15,Mar,5
456,user_6682,1001,34766,4,balanced,curious,warm,india,Kerala,save,0.48,Yes,3.82,Dec,4
457,user_5044,1028,27651,1,balanced,romantic,rainy,india,Goa,save,0.48,Yes,4.83,Feb,6
458,user_5151,1039,33530,4,budget,party,temperate,india,Bali,save,0.48,No,2.97,May,4
459,user_6045,1014,75072,5,balanced,curious,rainy,international,Maldives,book,0.94,Yes,4.37,Aug,6
460,user_4047,1018,62244,1,balanced,curious,cool,international,,save,0.48,No,4.55,Sep,4
461,user_2374,1018,78104,3,balanced,adventurous,cool,international,,view,0.22,Yes,4.08,Apr,5
462,user_1723,1031,28569,3,balanced,spiritual,cool,india,,book,0.94,Yes,3.92,Dec,4
463,user_8856,1014,81943,4,luxury,spiritual,cold,international,Maldives,save,0.48,Yes,4.21,Nov,7
464,user_1923,1045,44696,3,balanced,party,cold,india,Shimla,agent_chat,0.62,No,4.16,Jul,6
465,user_2850,1036,40136,6,balanced,adventurous,warm,india,,agent_chat,0.62,No,4.48,Sep,4
466,user_2690,1026,39781,2,budget,curious,warm,india,Goa,group_vote,0.56,Yes,4.73,Nov,5
467,user_5854,1025,43298,2,budget,relaxed,cold,india,Jaipur,view,0.22,No,4.91,Oct,6
468,user_6841,1033,23147,6,balanced,relaxed,cool,india,Kerala,group_vote,0.56,Yes,5.0,Feb,5
469,user_3552,1045,36831,2,balanced,relaxed,cool,india,Shimla,view,0.22,No,5.0,Feb,4
470,user_4496,1019,43095,3,luxury,curious,temperate,india,,view,0.22,No,3.59,Jan,5
471,user_4955,1041,26956,4,balanced,romantic,temperate,india,Manali,save,0.48,No,4.79,Apr,5
472,user_8046,1041,34667,2,balanced,curious,temperate,india,Udaipur,agent_chat,0.62,Yes,4.56,Nov,3
473,user_3221,1031,82324,4,luxury,curious,warm,international,,view,0.22,No,3.6,Jun,7
474,user_6907,1014,32272,3,balanced,party,rainy,india,,view,0.22,No,3.64,Jun,5
475,user_1366,1027,26783,5,budget,relaxed,temperate,india,Jaipur,book,0.94,Yes,4.91,Jan,6
476,user_9129,1004,28882,2,luxury,adventurous,warm,india,Manali,save,0.48,Yes,4.07,Mar,3
477,user_9511,1044,83733,3,balanced,curious,warm,international,,agent_chat,0.62,Yes,4.52,Aug,5
478,user_1319,1034,31909,2,luxury,relaxed,warm,india,Manali,view,0.22,Yes,4.91,Jun,4
479,user_6380,1012,75430,4,balanced,romantic,temperate,international,Bali,agent_chat,0.62,Yes,5.0,Jun,5
480,user_6456,1014,82902,6,luxury,curious,temperate,international,Udaipur,save,0.48,Yes,4.25,Mar,5
481,user_8773,1045,33773,2,luxury,curious,cool,india,Shimla,view,0.22,Yes,5.0,Nov,3
482,user_1706,1007,85731,5,budget,relaxed,warm,international,Dubai,view,0.22,No,5.0,Feb,4
483,user_9866,1040,28621,2,luxury,adventurous,warm,india,Udaipur,agent_chat,0.62,Yes,5.0,Aug,7
484,user_6637,1006,90481,3,balanced,adventurous,warm,international,Tokyo,view,0.22,No,3.53,Nov,6
485,user_8363,1024,72673,1,budget,curious,cool,international,Switzerland,save,0.48,No,4.41,Jul,5
486,user_3253,1036,36061,2,luxury,relaxed,rainy,india,Bali,view,0.22,Yes,4.68,Jun,5
487,user_5327,1028,35721,4,budget,romantic,rainy,india,,view,0.22,Yes,4.58,Jun,5
488,user_6343,1026,40274,5,balanced,romantic,cool,india,Jaipur,view,0.22,No,4.79,Mar,6
489,user_9230,1038,29136,4,luxury,relaxed,cool,india,Varanasi,group_vote,0.56,Yes,4.56,Mar,4
490,user_2415,1008,82226,4,luxury,spiritual,rainy,international,Dubai,save,0.48,Yes,4.49,May,5
491,user_3253,1036,110741,4,balanced,spiritual,cold,international,,group_vote,0.56,Yes,4.4,Apr,6
